row_id,target_date,decision_rule,chronology_block,selected_model,selected_family,dispersion_scale,event_id,event_order,event_label_probability,source_event_label,source_event_identifier,lower_bound_c,upper_bound_c,lower_unbounded,upper_unbounded,lower_inclusive,upper_inclusive,quantile_particle_count,quantile_particle_total,raw_event_probability,probability_regularised,market_price_accessed,outcome_accessed,score_calculated,uniform_mixing_lambda,regularised_event_probability,probability_calibration_locked,trading_returns_calculated,event_index,event_label_certified,realised_yes,hko_daily_max_c,certification_status
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|06,6,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,17,99,0.1717171717171717,True,False,False,False,0.01,0.1709090909090909,True,False,5,28°C,False,29.5,PASSED
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|07,7,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,6,29°C,True,29.5,PASSED
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|08,8,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,24,99,0.2424242424242424,True,False,False,False,0.01,0.2409090909090908,True,False,7,30°C,False,29.5,PASSED
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|09,9,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,11,99,0.1111111111111111,True,False,False,False,0.01,0.1109090909090909,True,False,8,31°C,False,29.5,PASSED
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|10,10,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,2,99,0.0202020202020202,True,False,False,False,0.01,0.0209090909090909,True,False,9,32°C,False,29.5,PASSED
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|11,11,T ≥ 33°C,33°C or higher,33°C or higher,33.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,33°C or higher,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|01,1,T < 24°C,23°C or below,23°C or below,,24.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,23°C or below,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|02,2,24°C ≤ T < 25°C,24°C,24°C,24.0,25.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,24°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|03,3,25°C ≤ T < 26°C,25°C,25°C,25.0,26.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,25°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|04,4,26°C ≤ T < 27°C,26°C,26°C,26.0,27.0,False,False,True,False,6,99,0.0606060606060606,True,False,False,False,0.01,0.0609090909090909,True,False,3,26°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|05,5,27°C ≤ T < 28°C,27°C,27°C,27.0,28.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,4,27°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|06,6,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,21,99,0.2121212121212121,True,False,False,False,0.01,0.2109090909090908,True,False,5,28°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|07,7,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,29,99,0.2929292929292929,True,False,False,False,0.01,0.2909090909090908,True,False,6,29°C,True,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|08,8,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,24,99,0.2424242424242424,True,False,False,False,0.01,0.2409090909090908,True,False,7,30°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|09,9,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,8,31°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|10,10,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,9,32°C,False,29.5,PASSED
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-14|11,11,T ≥ 33°C,33°C or higher,33°C or higher,33.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,33°C or higher,False,29.5,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|01,1,T < 24°C,23°C or below,23°C or below,,24.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,23°C or below,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|02,2,24°C ≤ T < 25°C,24°C,24°C,24.0,25.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,24°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|03,3,25°C ≤ T < 26°C,25°C,25°C,25.0,26.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,25°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|04,4,26°C ≤ T < 27°C,26°C,26°C,26.0,27.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,3,26°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|05,5,27°C ≤ T < 28°C,27°C,27°C,27.0,28.0,False,False,True,False,6,99,0.0606060606060606,True,False,False,False,0.01,0.0609090909090909,True,False,4,27°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|06,6,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,5,28°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|07,7,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,21,99,0.2121212121212121,True,False,False,False,0.01,0.2109090909090908,True,False,6,29°C,True,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|08,8,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,29,99,0.2929292929292929,True,False,False,False,0.01,0.2909090909090908,True,False,7,30°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|09,9,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,24,99,0.2424242424242424,True,False,False,False,0.01,0.2409090909090908,True,False,8,31°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|10,10,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,9,32°C,False,29.9,PASSED
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|11,11,T ≥ 33°C,33°C or higher,33°C or higher,33.0,,False,True,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,10,33°C or higher,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|01,1,T < 24°C,23°C or below,23°C or below,,24.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,23°C or below,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|02,2,24°C ≤ T < 25°C,24°C,24°C,24.0,25.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,24°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|03,3,25°C ≤ T < 26°C,25°C,25°C,25.0,26.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,25°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|04,4,26°C ≤ T < 27°C,26°C,26°C,26.0,27.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,3,26°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|05,5,27°C ≤ T < 28°C,27°C,27°C,27.0,28.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,4,27°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|06,6,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,5,28°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|07,7,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,28,99,0.2828282828282828,True,False,False,False,0.01,0.2809090909090909,True,False,6,29°C,True,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|08,8,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,25,99,0.2525252525252525,True,False,False,False,0.01,0.2509090909090908,True,False,7,30°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|09,9,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,20,99,0.202020202020202,True,False,False,False,0.01,0.2009090909090908,True,False,8,31°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|10,10,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,6,99,0.0606060606060606,True,False,False,False,0.01,0.0609090909090909,True,False,9,32°C,False,29.9,PASSED
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|11,11,T ≥ 33°C,33°C or higher,33°C or higher,33.0,,False,True,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,10,33°C or higher,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|01,1,T < 24°C,23°C or below,23°C or below,,24.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,23°C or below,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|02,2,24°C ≤ T < 25°C,24°C,24°C,24.0,25.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,24°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|03,3,25°C ≤ T < 26°C,25°C,25°C,25.0,26.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,2,25°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|04,4,26°C ≤ T < 27°C,26°C,26°C,26.0,27.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,3,26°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|05,5,27°C ≤ T < 28°C,27°C,27°C,27.0,28.0,False,False,True,False,10,99,0.101010101010101,True,False,False,False,0.01,0.1009090909090908,True,False,4,27°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|06,6,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,28,99,0.2828282828282828,True,False,False,False,0.01,0.2809090909090909,True,False,5,28°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|07,7,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,25,99,0.2525252525252525,True,False,False,False,0.01,0.2509090909090908,True,False,6,29°C,True,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|08,8,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,20,99,0.202020202020202,True,False,False,False,0.01,0.2009090909090908,True,False,7,30°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|09,9,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,6,99,0.0606060606060606,True,False,False,False,0.01,0.0609090909090909,True,False,8,31°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|10,10,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,9,32°C,False,29.9,PASSED
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|11,11,T ≥ 33°C,33°C or higher,33°C or higher,33.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,33°C or higher,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|01,1,T < 24°C,23°C or below,23°C or below,,24.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,23°C or below,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|02,2,24°C ≤ T < 25°C,24°C,24°C,24.0,25.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,1,24°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|03,3,25°C ≤ T < 26°C,25°C,25°C,25.0,26.0,False,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,2,25°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|04,4,26°C ≤ T < 27°C,26°C,26°C,26.0,27.0,False,False,True,False,4,99,0.0404040404040404,True,False,False,False,0.01,0.0409090909090909,True,False,3,26°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|05,5,27°C ≤ T < 28°C,27°C,27°C,27.0,28.0,False,False,True,False,9,99,0.0909090909090909,True,False,False,False,0.01,0.0909090909090909,True,False,4,27°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|06,6,28°C ≤ T < 29°C,28°C,28°C,28.0,29.0,False,False,True,False,17,99,0.1717171717171717,True,False,False,False,0.01,0.1709090909090909,True,False,5,28°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|07,7,29°C ≤ T < 30°C,29°C,29°C,29.0,30.0,False,False,True,False,32,99,0.3232323232323232,True,False,False,False,0.01,0.3209090909090908,True,False,6,29°C,True,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|08,8,30°C ≤ T < 31°C,30°C,30°C,30.0,31.0,False,False,True,False,24,99,0.2424242424242424,True,False,False,False,0.01,0.2409090909090908,True,False,7,30°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|09,9,31°C ≤ T < 32°C,31°C,31°C,31.0,32.0,False,False,True,False,11,99,0.1111111111111111,True,False,False,False,0.01,0.1109090909090909,True,False,8,31°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|10,10,32°C ≤ T < 33°C,32°C,32°C,32.0,33.0,False,False,True,False,2,99,0.0202020202020202,True,False,False,False,0.01,0.0209090909090909,True,False,9,32°C,False,29.9,PASSED
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-15|11,11,T ≥ 33°C,33°C or higher,33°C or higher,33.0,,False,True,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,10,33°C or higher,False,29.9,PASSED
2026-06-16|12h_prior,2026-06-16,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-16|01,1,T < 24°C,23°C or below,23°C or below,,24.0,True,False,True,False,0,99,0.0,True,False,False,False,0.01,0.0009090909090909,True,False,0,23°C or below,False,27.1,PASSED
2026-06-16|12h_prior,2026-06-16,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-16|02,2,24°C ≤ T < 25°C,24°C,24°C,24.0,25.0,False,False,True,False,1,99,0.0101010101010101,True,False,False,False,0.01,0.0109090909090909,True,False,1,24°C,False,27.1,PASSED
2026-06-16|12h_prior,2026-06-16,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,2026-06-16|03,3,25°C ≤ T < 26°C,25°C,25°C,25.0,26.0,False,False,True,False,8,99,0.0808080808080808,True,False,False,False,0.01,0.0809090909090909,True,False,2,25°C,False,27.1,PASSED
